scientific_name,group,source,conservation_status,match_level,speciesnet_detectable,geofence_status,speciesnet_common_name,speciesnet_label
Las listas regionales,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Las listas rojas,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Las principales causas,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Las provincias con,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Laterallus albigularis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Laterallus exilis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Laterallus melanophaius,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Laterallus spilonota,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Lathrotriccus euleri,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Lathrotriccus griseipectus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Legatus leucophaius,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Leiothlypis peregrina,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Lepidocolaptes duidae,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Lepidocolaptes lacrymiger,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Lepidocolaptes souleyetii,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Lepidothrix coronata,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Lepidothrix isidorei,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Leptasthenura andicola,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Leptodon cayanensis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Leptopogon amaurocephalus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Leptopogon rufipectus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Leptopogon superciliaris,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Leptosittaca branickii,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Leptotila ochraceiventris,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Leptotila pallida,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Leptotila rufaxilla,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,grey-fronted dove,2709bc7f-b449-49a3-b857-9613fee1cf76;aves;columbiformes;columbidae;leptotila;rufaxilla;grey-fronted dove
Leptotila verreauxi,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,white-tipped dove,fc3d18ab-f1f6-4522-94ee-6b89c412820d;aves;columbiformes;columbidae;leptotila;verreauxi;white-tipped dove
Leptotrygon veraguensis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Lesbia nuna,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Lesbia victoriae,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Leucippus baeri,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Leucippus chlorocercus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Leucippus taczanowskii,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Leucophaeus atricilla,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Leucophaeus fuliginosus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Leucophaeus modestus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Leucophaeus pipixcan,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Leucopternis melanops,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,black-faced hawk,b167f150-e7d4-4ff1-935c-d3964a50000a;aves;accipitriformes;accipitridae;leucopternis;melanops;black-faced hawk
Leucopternis semiplumbeus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Libro rojo,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Limnodromus griseus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Limnodromus scolopaceus,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,blocked by allow-list,long-billed dowitcher,ce747ad7-5f1c-4e9f-baee-8e8e0759e6c2;aves;charadriiformes;scolopacidae;limnodromus;scolopaceus;long-billed dowitcher
Limosa fedoa,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,marbled godwit,53a9dfd7-c6e6-43fa-b64e-3879af098979;aves;charadriiformes;scolopacidae;limosa;fedoa;marbled godwit
Limosa haemastica,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Liosceles thoracicus,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,rusty-belted tapaculo,e89257e9-45fb-4d5e-a1ae-f856c69c5f3c;aves;passeriformes;rhinocryptidae;liosceles;thoracicus;rusty-belted tapaculo
Lipaugus fuscocinereus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Lipaugus unirufus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Lipaugus vociferans,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
List criteria,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Lochmias nematura,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Lonchura malacca,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Lophornis chalybeus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Lophornis delattrei,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Lophornis stictolophus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Lophostrix cristata,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Lophotriccus pileatus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Lophotriccus vitiosus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Los datos,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Lurocalis rufiventris,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Lurocalis semitorquatus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Machaeropterus deliciosus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Machaeropterus regulus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Machetornis rixosa,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Macronectes giganteus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Malacoptila fulvogularis,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,black-streaked puffbird,b663d021-d545-40f6-b4db-55ae3abe3dd3;aves;piciformes;bucconidae;malacoptila;fulvogularis;black-streaked puffbird
Malacoptila fusca,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Malacoptila mystacalis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Malacoptila panamensis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Manacus manacus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Margarornis squamiger,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Margarornis stellatus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Masius chrysopterus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Mecocerculus calopterus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Mecocerculus leucophrys,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Mecocerculus minor,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Mecocerculus poecilocercus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Mecocerculus stictopterus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Megaceryle alcyon,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,belted kingfisher,eef88467-b894-4d0d-8a5a-4083eb78ea0f;aves;coraciiformes;alcedinidae;megaceryle;alcyon;belted kingfisher
Megaceryle torquata,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,ringed kingfisher,477943bb-3793-4368-906a-9e9802a46489;aves;coraciiformes;alcedinidae;megaceryle;torquata;ringed kingfisher
Megarynchus pitangua,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Megascops albogularis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Megascops choliba,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Megascops colombianus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Megascops guatemalae,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,middle american screech-owl,19cb4cb0-7a99-41cb-a962-1d7598a61173;aves;strigiformes;strigidae;megascops;guatemalae;middle american screech-owl
Megascops ingens,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Megascops koepckeae,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Megascops petersoni,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Megascops roboratus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Megascops watsonii,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Megastictus margaritatus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Melanerpes cruentatus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Melanerpes pucherani,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Melanopareia elegans,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Melanopareia maranonica,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Merganetta armata,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Mesembrinibis cayennensis,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,green ibis,fc360b21-8b17-41a6-bade-c89f86c0b6ea;aves;pelecaniformes;threskiornithidae;mesembrinibis;cayennensis;green ibis
Metallura baroni,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Metallura odomae,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Metallura tyrianthina,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Metallura williami,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Metopothrix aurantiaca,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Metriopelia melanoptera,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Micrastur buckleyi,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,buckley's forest-falcon,5fc0ec72-b6a6-4b00-aff0-a40d05c9364c;aves;falconiformes;falconidae;micrastur;buckleyi;buckley's forest-falcon
Micrastur gilvicollis,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,lined forest-falcon,9cbe9494-fb17-4262-a103-d3b8a26ea0da;aves;falconiformes;falconidae;micrastur;gilvicollis;lined forest-falcon
Micrastur mirandollei,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,slaty-backed forest-falcon,f452b3d3-e117-4250-9c4d-42bf835eade0;aves;falconiformes;falconidae;micrastur;mirandollei;slaty-backed forest-falcon
Micrastur plumbeus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Micrastur ruficollis,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,barred forest-falcon,63ad26e1-ba3a-4a0b-8750-e9b0fcbf401c;aves;falconiformes;falconidae;micrastur;ruficollis;barred forest-falcon
Micrastur semitorquatus,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,collared forest-falcon,392e1fb6-eb48-4526-8136-1173f079a1f8;aves;falconiformes;falconidae;micrastur;semitorquatus;collared forest-falcon
Microbates cinereiventris,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Microbates collaris,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Microcerculus bambla,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Microcerculus marginatus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Micromonacha lanceolata,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Microrhopias quixensis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Microxenops milleri,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Milvago chimachima,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Mimus gilvus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Mimus longicaudatus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Mimus macdonaldi,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Mimus melanotis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Mimus parvulus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Mimus trifasciatus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Mionectes oleagineus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Mionectes olivaceus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Mionectes striaticollis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Mitrephanes phaeocercus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Mitrospingus cassinii,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Mitu salvini,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,salvin's curassow,d9880c5a-b487-4ef0-8e26-39b2b40a06b7;aves;galliformes;cracidae;mitu;salvini;salvin's curassow
Mniotilta varia,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,black-and-white warbler,50b5a8ef-65df-49b7-b317-d9a91323cc50;aves;passeriformes;parulidae;mniotilta;varia;black-and-white warbler
Molothrus bonariensis,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,shiny cowbird,71581a49-dee0-43fd-b218-9912b4542e60;aves;passeriformes;icteridae;molothrus;bonariensis;shiny cowbird
Molothrus oryzivorus,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,giant cowbird,0b0425ca-75bc-4bde-85c5-6d36c272d8a7;aves;passeriformes;icteridae;molothrus;oryzivorus;giant cowbird
Momotus aequatorialis,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,highland motmot,d25e1a04-601b-46cf-9238-bbb885e88223;aves;coraciiformes;momotidae;momotus;aequatorialis;highland motmot
Momotus momota,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,amazonian motmot,5e593440-cfe4-42e6-9b0a-cac047eade20;aves;coraciiformes;momotidae;momotus;momota;amazonian motmot
Momotus subrufescens,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Monasa flavirostris,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Monasa morphoeus,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,white-fronted nunbird,28ab67ca-f16f-425b-afc2-d5fb2841e111;aves;piciformes;bucconidae;monasa;morphoeus;white-fronted nunbird
Monasa nigrifrons,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,black-fronted nunbird,9daa3efc-5391-4d56-9ddd-559532807309;aves;piciformes;bucconidae;monasa;nigrifrons;black-fronted nunbird
Morphnarchus princeps,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Morphnus guianensis,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,crested eagle,90b95e45-d06a-4268-8842-631075f7ba90;aves;accipitriformes;accipitridae;morphnus;guianensis;crested eagle
Morus capensis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Muscigralla brevicauda,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Muscisaxicola albilora,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Muscisaxicola alpinus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Muscisaxicola fluviatilis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Muscisaxicola maclovianus,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,blocked by allow-list,dark-faced ground-tyrant,59e7a4f6-19f5-4f70-b972-39739fa936fc;aves;passeriformes;tyrannidae;muscisaxicola;maclovianus;dark-faced ground-tyrant
Muscisaxicola maculirostris,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Mustelirallus colombianus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Mustelirallus erythrops,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Myadestes ralloides,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,andean solitaire,15646980-1f12-4f86-aca3-54f13f47b062;aves;passeriformes;turdidae;myadestes;ralloides;andean solitaire
Mycteria americana,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,wood stork,58058db8-7200-4071-8c7d-1c0bbe2a77cf;aves;ciconiiformes;ciconiidae;mycteria;americana;wood stork
Myiarchus cephalotes,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Myiarchus crinitus,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,blocked by allow-list,great crested flycatcher,dbedb5aa-aa0e-48d9-8005-1795f5da557c;aves;passeriformes;tyrannidae;myiarchus;crinitus;great crested flycatcher
Myiarchus ferox,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Myiarchus magnirostris,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Myiarchus panamensis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Myiarchus phaeocephalus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Myiarchus swainsoni,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Myiarchus tuberculifer,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Myiarchus tyrannulus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Myiobius atricaudus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Myiobius barbatus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Myiobius villosus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Myioborus melanocephalus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Myioborus miniatus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Myiodynastes bairdii,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Myiodynastes chrysocephalus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Myiodynastes luteiventris,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Myiodynastes maculatus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Myiopagis caniceps,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Myiopagis flavivertex,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Myiopagis gaimardii,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Myiopagis olallai,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Myiopagis subplacens,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Myiopagis viridicata,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Myiophobus cryptoxanthus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Myiophobus fasciatus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Myiophobus flavicans,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Myiophobus phoenicomitra,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Myiophobus roraimae,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Myiornis albiventris,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Myiornis atricapillus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Myiornis ecaudatus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Myiotheretes fumigatus,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Myiotheretes striaticollis,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Myiothlypis chrysogaster,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Myiothlypis coronata,Ave,Lista Roja de las Aves del Ecuador 2019,,direct_model_species,yes,allowed,russet-crowned warbler,56d6b29c-1ae3-4f51-a54f-ada3caa68992;aves;passeriformes;parulidae;myiothlypis;coronata;russet-crowned warbler
Myiothlypis fraseri,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
Myiothlypis fulvicauda,Ave,Lista Roja de las Aves del Ecuador 2019,,not_found,no,,,
